flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,flow_duration_seconds,min_packet_size,max_packet_size,avg_packet_size,packet_size_std,packets_per_second,bytes_per_second,forward_packet_count,backward_packet_count,forward_bytes,backward_bytes,min_inter_arrival_seconds,max_inter_arrival_seconds,avg_inter_arrival_seconds,inter_arrival_std
flow_1,172.28.0.2,172.28.0.3,500,500,UDP,9,1722,0.10094904899597168,94,278,191.33333333333334,62.87907265360851,89.15388594061089,17058.110176636885,5,4,930,792,0.0006768703460693359,0.0295870304107666,0.01261863112449646,0.011785708324470996
flow_2,172.28.0.2,172.28.0.3,,,ESP,2,196,0.00015497207641601562,86,110,98.0,12.0,12905.55076923077,1264743.9753846154,1,1,110,86,0.00015497207641601562,0.00015497207641601562,0.00015497207641601562,0.0
