flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,flow_duration_seconds,min_packet_size,max_packet_size,avg_packet_size,packet_size_std,packets_per_second,bytes_per_second,forward_packet_count,backward_packet_count,forward_bytes,backward_bytes,min_inter_arrival_seconds,max_inter_arrival_seconds,avg_inter_arrival_seconds,inter_arrival_std
flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.007158994674682617,506,514,510.0,4.0,279.3688347154228,142478.10570486562,1,1,506,514,0.007158994674682617,0.007158994674682617,0.007158994674682617,0.0
flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.022256135940551758,286,318,302.0,16.0,89.86285873442672,27138.58333779687,1,1,318,286,0.022256135940551758,0.022256135940551758,0.022256135940551758,0.0
flow_3,172.28.0.2,172.28.0.3,,,ESP,8,1040,5.6126868724823,122,138,130.0,8.0,1.4253422971486511,185.29449862932466,4,4,552,488,0.00013303756713867188,2.5329880714416504,0.8018124103546143,0.9794575676790812
flow_4,172.28.0.2,172.28.0.3,47968,2525,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
flow_5,172.28.0.2,172.28.0.3,53620,2525,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
flow_6,172.28.0.2,172.28.0.3,53628,2525,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
flow_7,172.28.0.2,172.28.0.3,53638,2525,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
