flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,flow_duration_seconds,min_packet_size,max_packet_size,avg_packet_size,packet_size_std,packets_per_second,bytes_per_second,forward_packet_count,backward_packet_count,forward_bytes,backward_bytes,min_inter_arrival_seconds,max_inter_arrival_seconds,avg_inter_arrival_seconds,inter_arrival_std
exp_022_video_tunnel_aes_gcm_16_256_1789043267_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,588,0.008148193359375,270,318,294.0,24.0,245.45318352059925,72163.23595505618,1,1,318,270,0.008148193359375,0.008148193359375,0.008148193359375,0.0
exp_022_video_tunnel_aes_gcm_16_256_1789043267_flow_3,172.28.0.2,172.28.0.3,,,ESP,744,741968,7.008150100708008,94,1394,997.2688172043011,372.571452042552,106.16210973061727,105872.1616029659,732,12,734216,7752,0.0,0.0741429328918457,0.009432234321275918,0.011036530243753688
exp_022_video_tunnel_aes_gcm_16_256_1789043267_flow_4,172.28.0.2,172.28.0.3,,,ICMP,12,7080,6.005495071411133,590,590,590.0,0.0,1.9981699855396462,1178.9202914683913,0,12,0,7080,0.0006000995635986328,1.006450891494751,0.5459540974010121,0.49545007191789636
exp_023_video_transport_aes_gcm_16_128_1789043310_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.0084991455078125,506,514,510.0,4.0,235.31777378815082,120012.0646319569,1,1,506,514,0.0084991455078125,0.0084991455078125,0.0084991455078125,0.0
exp_023_video_transport_aes_gcm_16_128_1789043310_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.015635967254638672,286,318,302.0,16.0,127.91021926748193,38628.886218779546,1,1,318,286,0.015635967254638672,0.015635967254638672,0.015635967254638672,0.0
exp_023_video_transport_aes_gcm_16_128_1789043310_flow_3,172.28.0.2,172.28.0.3,,,ESP,605,603322,6.045860052108765,78,1394,997.2264462809917,349.9316532484913,100.06847574795898,99790.93045489275,593,12,595810,7512,9.5367431640625e-07,0.0651237964630127,0.010009702073027756,0.01160471597417555
exp_024_video_tunnel_aes_cbc_256_1789043352_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.010431051254272461,506,514,510.0,4.0,191.73522890905352,97784.96674361729,1,1,506,514,0.010431051254272461,0.010431051254272461,0.010431051254272461,0.0
exp_024_video_tunnel_aes_cbc_256_1789043352_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,689,767466,9.228177070617676,122,1506,1113.8838896952104,279.51728738927153,74.66263322945565,83165.50431651293,676,13,759092,8374,2.86102294921875e-06,2.2297558784484863,0.013413048067758249,0.08589086650444867
exp_024_video_tunnel_aes_cbc_256_1789043352_flow_3,172.28.0.2,172.28.0.3,,,ICMP,12,7080,6.016355037689209,590,590,590.0,0.0,1.9945631407765154,1176.792253058144,0,12,0,7080,0.0011539459228515625,1.0148711204528809,0.5469413670626554,0.4981951866236672
exp_025_video_transport_aes_cbc_128_1789043396_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.0043468475341796875,506,514,510.0,4.0,460.1035541904344,234652.81263712153,1,1,506,514,0.0043468475341796875,0.0043468475341796875,0.0043468475341796875,0.0
exp_025_video_transport_aes_cbc_128_1789043396_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,620,0.006290912628173828,286,334,310.0,24.0,317.91889638444627,98554.85787917835,1,1,334,286,0.006290912628173828,0.006290912628173828,0.006290912628173828,0.0
exp_025_video_transport_aes_cbc_128_1789043396_flow_3,172.28.0.2,172.28.0.3,,,ESP,582,618892,5.986219167709351,122,1514,1063.3883161512028,272.89562925832774,97.22330300557714,103386.12447375884,571,11,612798,6094,0.0,0.04256486892700195,0.010303303214646042,0.014792978158760602
exp_026_video_tunnel_3des_cbc_1789043438_flow_1,172.28.0.2,172.28.0.3,,,ESP,674,745800,6.9870851039886475,94,1510,1106.5281899109793,233.9192712592456,96.46368835771592,106739.7904706002,662,12,738048,7752,9.5367431640625e-07,0.056561946868896484,0.010381998668630977,0.012778884501518777
exp_026_video_tunnel_3des_cbc_1789043438_flow_2,172.28.0.2,172.28.0.3,,,ICMP,12,7080,6.005053997039795,590,590,590.0,0.0,1.9983167521749892,1179.0068837832437,0,12,0,7080,0.0002231597900390625,1.0153708457946777,0.5459139997308905,0.495779536097146
exp_027_video_transport_3des_cbc_1789043482_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,9,1722,0.11789584159851074,94,278,191.33333333333334,62.87907265360851,76.33857036831813,14606.113130471535,5,4,930,792,0.0006458759307861328,0.03276801109313965,0.014736980199813843,0.012998294365226062
exp_027_video_transport_3des_cbc_1789043482_flow_2,172.28.0.2,172.28.0.3,,,ESP,589,649926,5.9989588260650635,622,1494,1103.439728353141,245.8941036388235,98.18370438564031,108339.80009599603,577,12,642462,7464,9.5367431640625e-07,0.04979991912841797,0.01020231092868208,0.012679038519008956
exp_028_video_tunnel_aes_gcm_16_256_1789043525_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.012504100799560547,506,514,510.0,4.0,159.94752698013195,81573.2387598673,1,1,506,514,0.012504100799560547,0.012504100799560547,0.012504100799560547,0.0
exp_028_video_tunnel_aes_gcm_16_256_1789043525_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,591,613170,8.288037061691284,106,1450,1037.51269035533,318.60666321614036,71.3075961896578,73982.53596550334,578,13,605052,8118,2.1457672119140625e-06,2.255908966064453,0.01404752044354455,0.09294113581044089
exp_028_video_tunnel_aes_gcm_16_256_1789043525_flow_3,172.28.0.2,172.28.0.3,,,ICMP,12,7080,6.003610849380493,590,590,590.0,0.0,1.9987971074504718,1179.2902933957785,0,12,0,7080,0.0019538402557373047,1.0118250846862793,0.5457828044891357,0.4931783997900217
exp_029_video_transport_aes_gcm_16_128_1789043567_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.007072925567626953,506,514,510.0,4.0,282.7684217622868,144211.89509876625,1,1,506,514,0.007072925567626953,0.007072925567626953,0.007072925567626953,0.0
exp_029_video_transport_aes_gcm_16_128_1789043567_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.009846925735473633,286,318,302.0,16.0,203.10907726205176,61338.941333139635,1,1,318,286,0.009846925735473633,0.009846925735473633,0.009846925735473633,0.0
exp_029_video_transport_aes_gcm_16_128_1789043567_flow_3,172.28.0.2,172.28.0.3,,,ESP,587,619474,6.027967929840088,74,1454,1055.321976149915,312.17379880195864,97.37941655166904,102766.6383116331,575,12,611962,7512,9.5367431640625e-07,0.05677008628845215,0.010286634692559877,0.010928560063918291
exp_030_video_tunnel_aes_cbc_256_1789043609_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.009720802307128906,506,514,510.0,4.0,205.74433434710096,104929.61051702149,1,1,506,514,0.009720802307128906,0.009720802307128906,0.009720802307128906,0.0
exp_030_video_tunnel_aes_cbc_256_1789043609_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.015178918838500977,286,318,302.0,16.0,131.76169009659938,39792.030409173014,1,1,318,286,0.015178918838500977,0.015178918838500977,0.015178918838500977,0.0
exp_030_video_tunnel_aes_cbc_256_1789043609_flow_3,172.28.0.2,172.28.0.3,,,ESP,838,829524,8.039990901947021,114,1386,989.8854415274463,376.0423810129435,104.22897366675676,103174.74361807009,824,14,820200,9324,9.5367431640625e-07,0.07570099830627441,0.009605723897188796,0.011790656087351248
exp_030_video_tunnel_aes_cbc_256_1789043609_flow_4,172.28.0.2,172.28.0.3,,,ICMP,14,8260,8.027570009231567,590,590,590.0,0.0,1.743989773231531,1028.9539662066034,0,14,0,8260,0.003228902816772461,1.0198299884796143,0.6175053853255051,0.4837999091008055
exp_031_web_tunnel_aes_gcm_16_256_1789043654_flow_1,172.28.0.2,172.28.0.3,4500,4500,UDP,35,5958,6.9847259521484375,118,226,170.22857142857143,33.328739819548886,5.01093389200679,853.0041179593272,18,17,2956,3002,5.793571472167969e-05,0.9816579818725586,0.20543311623965993,0.2834491768665153
exp_031_web_tunnel_aes_gcm_16_256_1789043654_flow_2,172.28.0.2,172.28.0.3,,,ICMP,12,1656,6.011919975280762,110,162,138.0,18.06008490197836,1.9960345529116246,275.4527683018042,0,12,0,1656,0.27124714851379395,0.9817218780517578,0.5465381795709784,0.21323799450604597
exp_031_web_tunnel_aes_gcm_16_256_1789043654_flow_3,172.28.0.2,172.28.0.3,42836,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_031_web_tunnel_aes_gcm_16_256_1789043654_flow_4,172.28.0.2,172.28.0.3,42848,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_031_web_tunnel_aes_gcm_16_256_1789043654_flow_5,172.28.0.2,172.28.0.3,42858,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_031_web_tunnel_aes_gcm_16_256_1789043654_flow_6,172.28.0.2,172.28.0.3,42870,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_031_web_tunnel_aes_gcm_16_256_1789043654_flow_7,172.28.0.2,172.28.0.3,42880,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_032_web_transport_aes_gcm_16_128_1789043698_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.013247013092041016,506,514,510.0,4.0,150.97743061804832,76998.48961520464,1,1,506,514,0.013247013092041016,0.013247013092041016,0.013247013092041016,0.0
exp_032_web_transport_aes_gcm_16_128_1789043698_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.008421182632446289,286,318,302.0,16.0,237.49633362588827,71723.89275501826,1,1,318,286,0.008421182632446289,0.008421182632446289,0.008421182632446289,0.0
exp_032_web_transport_aes_gcm_16_128_1789043698_flow_3,172.28.0.2,172.28.0.3,,,ESP,12,1200,7.509226083755493,90,110,100.0,10.0,1.5980341870328392,159.8034187032839,6,6,660,540,5.698204040527344e-05,1.96431303024292,0.6826569167050448,0.8154966498367833
